event,horizon,dispersion_regime,year,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75
mss_up,8,not_applicable,2015,44382,-0.06427734488558105,-0.0915566497763237,0.012472389809014803,-5.153570876939929,0.4743364427019963,-1.1406102910406961,-0.0915566497763237,1.028075357171318
mss_up,8,not_applicable,2016,45121,-0.07157463626160888,-0.1114403650520551,0.010195219214411128,-7.020411700460235,0.4709558742049157,-1.1782308560788788,-0.1114403650520551,0.9946480441077986
mss_up,8,not_applicable,2017,44791,-0.06701894385216835,-0.1130112522000842,0.010394029636736373,-6.447830744613084,0.4697818758232681,-1.1473548653639702,-0.1130112522000842,0.9982628901193118
mss_up,16,not_applicable,2013,43082,0.027665268300163828,-0.0545679990863579,0.015407264749753251,1.7955989430639783,0.48851028271667984,-1.5727028579272826,-0.0545679990863579,1.6116194483578645
mss_up,16,not_applicable,2014,41508,-0.06849159727223204,-0.0999285751850274,0.01647464359272578,-4.15739477984664,0.4792329189553821,-1.5742331441471813,-0.0999285751850274,1.464271459569948
mss_up,16,not_applicable,2015,42850,-0.10260878592081579,-0.10145653448217659,0.021245163012263264,-4.829748110738775,0.48142357059509916,-1.6301421007208852,-0.10145653448217659,1.4981925979264274
mss_up,16,not_applicable,2016,43455,-0.0961737552880476,-0.1063916199762621,0.01535837160735888,-6.261976057537667,0.4805661028650328,-1.6460397119073726,-0.1063916199762621,1.494207698072184
mss_up,16,not_applicable,2017,43284,-0.0645716965827969,-0.0950622031181986,0.01519441481327557,-4.249699470254012,0.48107845855281395,-1.5909338184745931,-0.0950622031181986,1.5055217142014181
mss_down,1,not_applicable,2013,43955,0.04297542400682651,0.0866375465765612,0.003940591994709296,10.905829394295584,0.4356273461494711,-0.3352841512872968,0.0866375465765612,0.47141201013466894
mss_down,1,not_applicable,2014,43852,0.04282373177893517,0.08175420464147215,0.004096627108841953,10.453412195243885,0.4356699808446593,-0.3380886512670448,0.08175420464147215,0.479215146323722
