event,horizon,dispersion_regime,pair,event_count,mean_forward_return,median_forward_return,standard_error,t_statistic,directional_probability,p25,p50,p75
m15_shock_up_1_5_2_0,4,not_applicable,AUDUSD,1222,-0.04475904516252311,-0.06541269014292915,0.04909960874128782,-0.9115967786701581,0.47217675941080195,-1.021376513477472,-0.06541269014292915,0.8395101429031311
m15_shock_up_1_5_2_0,4,not_applicable,CADJPY,1104,-0.01892147690946356,-0.08972047782477466,0.05181453461748119,-0.36517701160785554,0.4692028985507246,-1.012481532809205,-0.08972047782477466,0.8406711085175925
m15_shock_up_1_5_2_0,4,not_applicable,CHFJPY,1152,-0.03407344773266763,-0.07903987713230956,0.05159596858950238,-0.6603897293557184,0.4635416666666667,-1.04340157283503,-0.07903987713230956,0.8648791790485795
m15_shock_up_1_5_2_0,4,not_applicable,EURAUD,1147,-0.027196767452286906,-0.1000987880940185,0.05334228000988098,-0.5098538616506278,0.4664341761115955,-0.931689850267279,-0.1000987880940185,0.7656601139538775
m15_shock_up_1_5_2_0,4,not_applicable,EURGBP,1322,-0.03298813676599922,-0.053892387193466396,0.05808759886645875,-0.5679032600717019,0.48184568835098335,-1.0955813290443155,-0.053892387193466396,1.0596445699066956
m15_shock_up_1_5_2_0,4,not_applicable,EURJPY,1208,0.050435027105901364,-0.061460272123475906,0.05016926440247233,1.0052973211107303,0.4793046357615894,-0.9006542682706764,-0.061460272123475906,0.9442235965677874
m15_shock_up_1_5_2_0,4,not_applicable,EURUSD,1397,-0.06671290203396338,-0.1798345239211662,0.057448622801364264,-1.161261989945895,0.44953471725125266,-1.0895233784837348,-0.1798345239211662,0.9306315227141146
m15_shock_up_1_5_2_0,4,not_applicable,GBPAUD,1150,-0.018107979954358713,-0.11271816032928089,0.049309543631045075,-0.36723073508548976,0.4652173913043478,-0.9537621279747799,-0.11271816032928089,0.8146876154210415
m15_shock_up_1_5_2_0,4,not_applicable,GBPJPY,1142,-0.022766508667668255,-0.09580440601556445,0.050468923740105816,-0.4510995476128321,0.46760070052539404,-0.9010226837116814,-0.09580440601556445,0.7722020845694826
m15_shock_up_1_5_2_0,4,not_applicable,GBPUSD,1491,-0.1286225461564126,-0.1695335004230528,0.054869914045907034,-2.3441360970385388,0.4567404426559356,-1.167348630908859,-0.1695335004230528,0.8579072867358243
m15_shock_up_1_5_2_0,4,not_applicable,NZDUSD,1299,-0.10394993197865433,-0.1814481818686702,0.0492093537262379,-2.112401893285368,0.44649730561970746,-0.9951867028618138,-0.1814481818686702,0.8020822193199012
m15_shock_up_1_5_2_0,4,not_applicable,USDCAD,1609,-0.11372045895110013,-0.1130949904323486,0.048763467104033925,-2.332083129127885,0.4636420136730889,-1.1303178797823212,-0.1130949904323486,0.912591812382858
m15_shock_up_1_5_2_0,4,not_applicable,USDCHF,1438,-0.006170236566498821,-0.03623770060336815,0.052954107617266225,-0.11652045222053657,0.48887343532684285,-1.098383458008759,-0.03623770060336815,1.0297910873249088
m15_shock_up_1_5_2_0,4,not_applicable,USDJPY,1214,0.06689464215017513,-0.0513784925771283,0.05286522510672062,1.2653808248263938,0.4802306425041186,-0.8498801112605144,-0.0513784925771283,0.8597840544479044
m15_shock_up_1_5_2_0,8,not_applicable,AUDJPY,923,-0.054461187015883955,-0.0914910622328055,0.07455956221143592,-0.7304386640769561,0.4810400866738895,-1.3587022863130553,-0.0914910622328055,1.2023291776434841
m15_shock_up_1_5_2_0,8,not_applicable,AUDUSD,1207,-0.0675788821266593,-0.1113130936855577,0.06684657866192956,-1.0109549879648037,0.48053024026512015,-1.32241143153572,-0.1113130936855577,1.1869182306736024
