family,pair,signal_dt,entry_dt,exit_dt,side,r,reason
range_mean_reversion,USDJPY,2017-06-09 20:00:00,2017-06-09 20:00:00,2017-06-12 16:00:00,-1,1.187234380068771,TP
range_mean_reversion,USDJPY,2017-06-16 00:00:00,2017-06-16 00:00:00,2017-06-16 16:00:00,-1,-0.716230840366828,FRIDAY
range_mean_reversion,USDJPY,2017-06-19 08:00:00,2017-06-19 08:00:00,2017-06-20 00:00:00,-1,-1.012889440885534,SL
range_mean_reversion,USDJPY,2017-06-20 08:00:00,2017-06-20 08:00:00,2017-06-21 16:00:00,-1,1.1855578377734286,TP
range_mean_reversion,USDJPY,2017-06-27 08:00:00,2017-06-27 08:00:00,2017-06-27 20:00:00,-1,-1.0179634121383099,SL
range_mean_reversion,USDJPY,2017-06-28 00:00:00,2017-06-28 00:00:00,2017-06-29 16:00:00,-1,-1.0150971603511827,SL
range_mean_reversion,USDJPY,2017-07-04 04:00:00,2017-07-04 04:00:00,2017-07-05 16:00:00,-1,-1.0135517073734348,SL
range_mean_reversion,USDJPY,2017-07-10 16:00:00,2017-07-10 16:00:00,2017-07-12 08:00:00,-1,1.1847131246212026,TP
range_mean_reversion,USDJPY,2017-07-31 08:00:00,2017-07-31 08:00:00,2017-08-01 20:00:00,1,-1.0125872171568653,SL
range_mean_reversion,USDJPY,2017-08-09 08:00:00,2017-08-09 08:00:00,2017-08-10 20:00:00,1,-1.0159094003739422,SL
range_mean_reversion,USDJPY,2017-08-11 12:00:00,2017-08-11 12:00:00,2017-08-11 16:00:00,1,-0.030708621142520584,FRIDAY
range_mean_reversion,USDJPY,2017-08-15 20:00:00,2017-08-15 20:00:00,2017-08-17 08:00:00,-1,1.186095146382864,TP
range_mean_reversion,USDJPY,2017-08-18 20:00:00,2017-08-18 20:00:00,2017-08-21 20:00:00,1,-1.0117303102444746,SL
range_mean_reversion,USDJPY,2017-08-29 16:00:00,2017-08-29 16:00:00,2017-08-29 20:00:00,1,1.1866891577075567,TP
range_mean_reversion,USDJPY,2017-08-31 16:00:00,2017-08-31 16:00:00,2017-09-01 16:00:00,-1,0.7244799804178308,FRIDAY
range_mean_reversion,USDJPY,2017-09-05 12:00:00,2017-09-05 12:00:00,2017-09-05 20:00:00,1,-1.0138777900062246,SL
range_mean_reversion,USDJPY,2017-09-21 08:00:00,2017-09-21 08:00:00,2017-09-22 08:00:00,-1,1.187743714195388,TP
range_mean_reversion,USDJPY,2017-10-19 04:00:00,2017-10-19 04:00:00,2017-10-19 16:00:00,-1,1.1809094521613825,TP
range_mean_reversion,USDJPY,2017-10-20 16:00:00,2017-10-20 16:00:00,2017-10-20 20:00:00,-1,-0.03048772188725342,FRIDAY
range_mean_reversion,USDJPY,2017-10-23 04:00:00,2017-10-23 04:00:00,2017-10-24 00:00:00,-1,1.1854281797480883,TP
range_mean_reversion,USDJPY,2018-01-25 00:00:00,2018-01-25 00:00:00,2018-01-25 20:00:00,1,-1.0137876531585888,SL
range_mean_reversion,USDJPY,2018-02-02 20:00:00,2018-02-02 20:00:00,2018-02-06 00:00:00,-1,1.1875447647326867,TP
range_mean_reversion,USDJPY,2018-02-06 08:00:00,2018-02-06 08:00:00,2018-02-07 04:00:00,1,1.1894363045419387,TP
